"Customer ID","Number of Referrals","Tenure in Months",Offer,"Phone Service","Avg Monthly Long Distance Charges","Multiple Lines","Internet Type","Avg Monthly GB Download","Online Security","Online Backup","Device Protection Plan","Premium Tech Support","Streaming TV","Streaming Movies","Streaming Music","Unlimited Data",Contract,"Paperless Billing","Payment Method","Monthly Charge","Total Charges","Total Refunds","Total Extra Data Charges","Total Long Distance Charges","Total Revenue",City,"Zip Code",Latitude,Longitude,Population,Gender,Age,Married,"Number of Dependents","Satisfaction Score","Customer Status","Churn Label","Churn Score",CLTV,"Churn Category","Churn Reason"
2956-GGUCQ,1,24,None,Yes,2.05,Yes,"Fiber Optic",22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.85,1772.25,0,0,49.2,1821.45,Pioneer,95666,38.546999,-120.271114,"5,501",Male,71,Yes,0,1,Churned,Yes,65,3079,Attitude,"Attitude of service provider"
2778-OCLGR,1,24,None,No,0,No,DSL,5,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",39.1,971.3,0,0,0,971.3,"Soda Springs",95728,39.279068,-120.414275,88,Male,75,Yes,0,1,Churned,Yes,89,4591,Competitor,"Competitor had better devices"
7067-KSAZT,1,65,None,Yes,18.69,Yes,"Fiber Optic",30,No,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",106.25,6979.8,0,0,1214.85,8194.65,Chico,95928,39.681488,-121.83721,"32,848",Female,66,Yes,0,1,Churned,Yes,69,5965,Competitor,"Competitor made better offer"
9300-AGZNL,0,1,None,Yes,21.85,Yes,"Fiber Optic",29,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94,94,0,0,21.85,115.85,"Elk Creek",95939,39.53222,-122.594879,587,Male,76,No,0,1,Churned,Yes,67,4176,Dissatisfaction,"Product dissatisfaction"
1112-CUNAO,0,15,"Offer D",Yes,4.28,Yes,"Fiber Optic",6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",89.85,1424.95,0,0,64.2,1489.15,Grimes,95950,39.033058,-121.895718,531,Female,67,No,0,2,Churned,Yes,91,2668,Dissatisfaction,"Service dissatisfaction"
3389-YGYAI,0,8,None,Yes,45.16,Yes,"Fiber Optic",15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.5,829.55,0,0,361.28,1190.83,Princeton,95970,39.424957,-122.039307,495,Female,79,No,0,3,Churned,Yes,72,5546,Price,"Price too high"
3070-DVEYC,0,7,None,Yes,32.4,Yes,"Fiber Optic",7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",73.75,545.15,0,0,226.8,771.95,Williams,95987,39.117537,-122.284654,"4,579",Male,78,No,0,2,Churned,Yes,84,5638,Attitude,"Attitude of support person"
5707-ORNDZ,0,9,"Offer E",Yes,2.45,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",54.55,494.05,0,0,22.05,516.1,"Yuba City",95993,39.075694,-121.70606,"27,786",Male,79,No,0,1,Churned,Yes,79,4656,Dissatisfaction,"Network reliability"
8696-JKZNU,0,37,"Offer C",Yes,26.95,Yes,"Fiber Optic",17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",76.25,2841.55,0,0,997.15,3838.7,Anderson,96007,40.448632,-122.306657,"21,418",Female,78,No,0,3,Churned,Yes,91,5859,Other,"Don't know"
2055-PDADH,0,3,"Offer E",Yes,2.26,No,"Fiber Optic",3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.4,204.7,0,0,6.78,211.48,"Big Bend",96011,41.096569,-121.879082,265,Female,71,No,0,3,Churned,Yes,67,2491,Other,"Don't know"
2302-ANTDP,9,48,None,Yes,43.04,Yes,"Fiber Optic",5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",117.45,5438.9,0,0,2065.92,7504.82,"Hat Creek",96040,40.789799,-121.474529,397,Female,76,Yes,0,1,Churned,Yes,67,5915,Competitor,"Competitor offered more data"
5233-GEEAX,0,8,"Offer E",No,0,No,DSL,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",29.4,221.9,0,0,0,221.9,Lewiston,96052,40.704293,-122.803899,"1,845",Male,65,No,0,1,Churned,Yes,85,5971,Competitor,"Competitor had better devices"
7137-RYLPP,1,37,"Offer C",Yes,46.61,Yes,"Fiber Optic",26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.7,3171.15,0,0,1724.57,4895.72,Paskenta,96074,39.884395,-122.587513,263,Male,75,Yes,0,2,Churned,Yes,86,4712,Competitor,"Competitor offered higher download speeds"
3957-LXOLK,0,28,"Offer C",Yes,9.67,Yes,"Fiber Optic",28,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",106.15,3152.5,0,0,270.76,3423.26,Shingletown,96088,40.497441,-121.827524,"4,231",Female,75,No,0,1,Churned,Yes,83,5030,Competitor,"Competitor offered more data"
5281-BUZGT,0,36,"Offer C",Yes,23.33,Yes,"Fiber Optic",23,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.85,3186.7,0,0,839.88,4026.58,Weaverville,96093,40.759401,-122.939337,"3,749",Male,69,No,0,1,Churned,Yes,92,5692,Competitor,"Competitor made better offer"
2718-GAXQD,1,4,"Offer E",Yes,42.13,No,Cable,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",46,181.6,0,0,168.52,350.12,Fallbrook,92028,33.362575,-117.299644,"42,239",Female,68,Yes,3,1,Churned,Yes,92,4797,Competitor,"Competitor made better offer"
3217-FZDMN,0,8,"Offer E",Yes,5.21,No,"Fiber Optic",8,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",94.45,742.95,0,0,41.68,784.63,"Los Angeles",90001,33.973616,-118.24902,"54,492",Female,66,No,0,1,Churned,Yes,83,3676,Competitor,"Competitor had better devices"
7480-QNVZJ,0,50,None,Yes,18.92,Yes,"Fiber Optic",11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.7,4816.7,0,0,946,5762.7,"Los Angeles",90005,34.059281,-118.30742,"43,019",Male,65,No,0,3,Churned,Yes,73,4287,Dissatisfaction,"Network reliability"
7124-UGSUR,1,61,None,Yes,35.11,Yes,"Fiber Optic",17,No,Yes,Yes,No,Yes,Yes,No,Yes,"One Year",Yes,"Credit Card",104.4,6405,0,0,2141.71,8546.71,"Los Angeles",90028,34.099869,-118.326843,"30,568",Female,77,Yes,0,1,Churned,Yes,84,4412,Competitor,"Competitor had better devices"
1862-SKORY,1,40,None,No,0,No,Cable,3,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",39.3,1637.4,0,0,0,1637.4,"Los Angeles",90029,34.089953,-118.294824,"41,713",Female,66,Yes,0,3,Churned,Yes,91,2296,Competitor,"Competitor offered higher download speeds"
4816-JBHOV,0,2,"Offer E",Yes,41.43,No,Cable,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",44.7,93.7,0,0,82.86,176.56,"Los Angeles",90044,33.952714,-118.292061,"87,383",Male,72,No,0,1,Churned,Yes,91,4618,Competitor,"Competitor offered more data"
3247-ZVOUO,0,10,"Offer D",Yes,6.01,Yes,"Fiber Optic",27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",85.55,851.75,0,0,60.1,911.85,Downey,90240,33.956228,-118.120993,"24,908",Male,77,Yes,0,1,Churned,Yes,81,3336,Attitude,"Attitude of support person"
1268-ASBGA,1,16,"Offer D",Yes,9.93,Yes,"Fiber Optic",27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",85.35,1375.15,0,0,158.88,1534.03,"Huntington Park",90255,33.97803,-118.217141,"78,114",Female,66,Yes,0,2,Churned,Yes,66,5769,Dissatisfaction,"Limited range of services"
4713-LZDRV,0,2,"Offer E",Yes,31.91,No,Cable,30,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.6,195.05,0,0,63.82,258.87,Malibu,90263,34.037037,-118.705803,11,Female,80,No,0,3,Churned,Yes,94,4322,Price,"Long distance charges"
4325-NFSKC,0,19,"Offer D",Yes,28.12,Yes,"Fiber Optic",25,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.6,1660,0,0,534.28,2194.28,"Pacific Palisades",90272,34.079449,-118.548306,"22,548",Male,68,No,0,1,Churned,Yes,87,2373,Price,"Extra data charges"
6502-HCJTI,0,7,None,Yes,9.7,Yes,"Fiber Optic",17,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",94.7,673.1,0,0,67.9,741,Lakewood,90712,33.840524,-118.148403,"30,173",Male,78,Yes,0,1,Churned,Yes,75,3591,Attitude,"Attitude of service provider"
8258-GSTJK,0,3,None,Yes,48.34,Yes,"Fiber Optic",20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",77,237.75,0,0,145.02,382.77,"San Pedro",90732,33.744119,-118.31448,"21,279",Male,74,No,0,1,Churned,Yes,96,3128,Competitor,"Competitor had better devices"
2995-UPRYS,1,40,None,Yes,19.76,No,"Fiber Optic",22,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",99.2,4062.2,0,0,790.4,4852.6,"Long Beach",90802,33.752524,-118.210737,"38,427",Female,74,Yes,0,3,Churned,Yes,69,5098,Other,Moved
6686-YPGHK,0,47,None,Yes,36.58,No,"Fiber Optic",20,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,"Credit Card",85.5,4042.3,0,50,1719.26,5811.56,"Long Beach",90808,33.823943,-118.111335,"37,417",Male,65,No,0,3,Churned,Yes,68,3645,Other,Moved
8020-BWHYL,0,15,None,Yes,7.99,No,"Fiber Optic",27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",75.3,1147.45,0,0,119.85,1267.3,Montrose,91020,34.2112,-118.230625,"7,527",Female,70,No,0,3,Churned,Yes,91,4526,Competitor,"Competitor offered more data"
6892-XPFPU,3,24,"Offer C",Yes,49.76,Yes,"Fiber Optic",11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.25,2433.9,0,0,1194.24,3628.14,Pasadena,91107,34.159007,-118.087353,"32,369",Male,70,Yes,0,1,Churned,Yes,80,2104,Competitor,"Competitor offered higher download speeds"
8010-EZLOU,0,15,None,Yes,12.08,Yes,"Fiber Optic",5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.2,1217.25,0,0,181.2,1398.45,"San Marino",91108,34.122671,-118.112911,"13,158",Male,75,No,0,1,Churned,Yes,76,4958,Competitor,"Competitor offered higher download speeds"
8062-YBDOE,0,1,None,Yes,7.23,No,"Fiber Optic",2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.65,69.65,0,0,7.23,76.88,"Canyon Country",91351,34.422519,-118.420717,"59,259",Male,70,No,0,2,Churned,Yes,78,5844,Other,"Don't know"
3672-YITQD,1,36,"Offer C",Yes,31.65,Yes,"Fiber Optic",15,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.1,3021.6,0,0,1139.4,4161,Castaic,91384,34.506627,-118.699048,"22,177",Male,71,Yes,0,1,Churned,Yes,79,2987,Competitor,"Competitor made better offer"
8988-ECPJR,1,34,"Offer C",Yes,25.84,Yes,"Fiber Optic",15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",79.6,2718.3,0,0,878.56,3596.86,"Van Nuys",91411,34.17847,-118.459472,"23,646",Female,79,Yes,0,1,Churned,Yes,66,3980,Dissatisfaction,"Product dissatisfaction"
3776-EKTKM,0,1,None,No,0,No,Cable,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",36.45,36.45,0,0,0,36.45,Burbank,91501,34.188339,-118.300942,"18,112",Female,79,No,0,3,Churned,Yes,96,5303,Dissatisfaction,"Service dissatisfaction"
0643-OKLRP,1,47,None,Yes,38.31,Yes,"Fiber Optic",7,Yes,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",80.35,3825.85,0,90,1800.57,5716.42,Azusa,91702,34.174493,-117.87068,"57,775",Female,73,Yes,0,1,Churned,Yes,95,5915,Dissatisfaction,"Network reliability"
9381-NDKME,1,24,"Offer C",No,0,No,Cable,29,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",40.65,933.3,0,0,0,933.3,"El Monte",91731,34.079934,-118.046695,"30,211",Female,74,Yes,0,1,Churned,Yes,85,3843,Dissatisfaction,"Limited range of services"
8327-LZKAS,1,43,None,Yes,13.84,Yes,Cable,18,No,No,Yes,Yes,Yes,Yes,No,No,"One Year",Yes,"Bank Withdrawal",107.55,4533.9,0,140,595.12,5269.02,Pomona,91767,34.083086,-117.737997,"46,626",Female,80,Yes,0,2,Churned,Yes,93,4423,Dissatisfaction,"Service dissatisfaction"
1075-BGWOH,1,16,None,Yes,15.16,Yes,"Fiber Optic",7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.75,1587.55,0,0,242.56,1830.11,Rosemead,91770,34.065108,-118.082791,"61,623",Male,69,Yes,0,2,Churned,Yes,87,3392,Attitude,"Attitude of support person"
8485-GJCDN,0,5,None,Yes,30.05,No,"Fiber Optic",11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.05,318.5,0,0,150.25,468.75,"San Diego",92109,32.787836,-117.232376,"46,086",Female,71,No,0,3,Churned,Yes,74,3368,Competitor,"Competitor made better offer"
6029-WTIPC,0,37,"Offer C",Yes,38.06,Yes,"Fiber Optic",19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.1,3744.05,0,0,1408.22,5152.27,"San Diego",92109,32.787836,-117.232376,"46,086",Male,73,No,0,1,Churned,Yes,87,4424,Competitor,"Competitor made better offer"
3317-HRTNN,0,5,None,No,0,No,DSL,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",45.7,198,0,0,0,198,"San Diego",92109,32.787836,-117.232376,"46,086",Female,79,No,0,3,Churned,Yes,73,3561,Competitor,"Competitor made better offer"
5569-OUICF,1,28,"Offer C",Yes,16.43,Yes,"Fiber Optic",20,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",101.3,2812.2,0,0,460.04,3272.24,"San Diego",92109,32.787836,-117.232376,"46,086",Female,67,Yes,0,3,Churned,Yes,68,4994,Competitor,"Competitor made better offer"
5747-PMBSQ,1,10,None,Yes,11.12,No,"Fiber Optic",30,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",92.5,934.1,0,100,111.2,1145.3,"San Diego",92126,32.886925,-117.152162,"74,232",Male,72,Yes,0,1,Churned,Yes,77,2415,Competitor,"Competitor made better offer"
2982-IHMFT,0,1,None,Yes,39.61,Yes,"Fiber Optic",16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.45,74.45,0,0,39.61,114.06,"San Diego",92126,32.886925,-117.152162,"74,232",Female,75,No,0,3,Churned,Yes,67,4291,Competitor,"Competitor made better offer"
5143-EGQFK,0,10,None,No,0,No,Cable,20,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",29.65,291.4,0,110,0,401.4,"San Diego",92126,32.886925,-117.152162,"74,232",Female,76,No,0,2,Churned,Yes,89,5702,Other,"Don't know"
6168-WFVVF,0,3,None,Yes,5.54,No,"Fiber Optic",16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.3,235.5,0,0,16.62,252.12,"San Diego",92126,32.886925,-117.152162,"74,232",Female,69,No,0,3,Churned,Yes,91,5165,Competitor,"Competitor made better offer"
7450-NWRTR,0,12,None,Yes,21.89,Yes,"Fiber Optic",26,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.45,1200.15,0,0,262.68,1462.83,"San Diego",92126,32.886925,-117.152162,"74,232",Male,76,No,0,3,Churned,Yes,91,2819,Competitor,"Competitor made better offer"
6005-OBZPH,0,26,"Offer C",Yes,9.09,Yes,"Fiber Optic",12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.15,2277.65,0,0,236.34,2513.99,"San Diego",92126,32.886925,-117.152162,"74,232",Female,68,No,0,1,Churned,Yes,89,4074,Other,"Don't know"
7932-WPTDS,1,1,None,No,0,No,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",24.8,24.8,0,0,0,24.8,"San Diego",92126,32.886925,-117.152162,"74,232",Female,77,Yes,0,1,Churned,Yes,73,5377,Competitor,"Competitor made better offer"
7000-WCEVQ,0,20,None,Yes,27.11,Yes,DSL,27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",61.6,1174.35,0,0,542.2,1716.55,Wrightwood,92397,34.358321,-117.618263,"4,253",Female,67,No,0,1,Churned,Yes,85,3866,Price,"Long distance charges"
5959-BELXA,0,32,"Offer C",Yes,25.45,Yes,"Fiber Optic",18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Credit Card",96.15,3019.25,0,0,814.4,3833.65,Yucaipa,92399,34.04597,-117.011825,"41,575",Male,67,No,0,2,Churned,Yes,79,2246,Price,"Price too high"
2506-TNFCO,1,1,None,Yes,12.46,No,"Fiber Optic",22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.55,69.55,0,0,12.46,82.01,Riverside,92509,34.004379,-117.447864,"63,999",Female,76,Yes,0,2,Churned,Yes,67,5948,Dissatisfaction,"Network reliability"
6060-DRTNL,0,5,None,Yes,27.35,No,"Fiber Optic",27,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",84.85,415.55,0,20,136.75,572.3,"San Jacinto",92583,33.796568,-116.924723,"21,349",Female,66,No,0,1,Churned,Yes,74,3305,Competitor,"Competitor had better devices"
8473-VUVJN,0,1,None,Yes,39.88,Yes,"Fiber Optic",19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.65,73.65,0,0,39.88,113.53,Temecula,92590,33.475493,-117.219551,"3,070",Male,80,No,0,3,Churned,Yes,86,5443,Attitude,"Attitude of service provider"
0196-VULGZ,1,6,None,Yes,28.71,Yes,"Fiber Optic",17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.35,474.9,0,0,172.26,647.16,Irvine,92620,33.716136,-117.752574,"26,419",Female,78,Yes,0,3,Churned,Yes,77,5721,Other,Deceased
1976-CFOCS,1,1,None,Yes,7.74,No,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",46,46,0,0,7.74,53.74,"Dana Point",92629,33.477923,-117.705314,"27,730",Female,69,Yes,0,1,Churned,Yes,67,4531,Competitor,"Competitor had better devices"
4631-OACRM,0,15,None,Yes,17.23,No,"Fiber Optic",12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.4,1156.1,0,0,258.45,1414.55,"Lake Forest",92630,33.644849,-117.684254,"59,176",Male,78,No,0,1,Churned,Yes,74,3621,Competitor,"Competitor offered higher download speeds"
3755-JBMNH,1,16,None,Yes,45.9,No,"Fiber Optic",5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",71.8,1167.8,0,0,734.4,1902.2,"Huntington Beach",92648,33.679659,-118.016195,"42,663",Male,78,Yes,0,1,Churned,Yes,86,3327,Competitor,"Competitor offered more data"
6345-ULYRW,1,44,None,Yes,24.62,Yes,Cable,14,No,Yes,No,No,No,Yes,Yes,Yes,"One Year",No,"Credit Card",88.4,3912.9,0,0,1083.28,4996.18,"Laguna Beach",92651,33.570023,-117.773669,"25,206",Male,68,Yes,0,3,Churned,Yes,91,2674,Competitor,"Competitor made better offer"
0013-EXCHZ,3,3,None,Yes,7.38,No,"Fiber Optic",11,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",83.9,267.4,0,0,22.14,289.54,Camarillo,93010,34.227846,-119.079903,"42,853",Female,75,Yes,0,1,Churned,Yes,68,3464,Dissatisfaction,"Network reliability"
5550-VFRLC,0,1,None,Yes,43.45,No,"Fiber Optic",30,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",69.85,69.85,0,40,43.45,153.3,Moorpark,93021,34.312945,-118.858169,"32,984",Female,70,No,0,1,Churned,Yes,68,5056,Dissatisfaction,"Limited range of services"
2657-ALMWY,1,26,"Offer C",Yes,18.26,No,"Fiber Optic",3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",84.95,2169.75,0,0,474.76,2644.51,"Simi Valley",93065,34.269449,-118.768471,"64,802",Female,65,Yes,0,3,Churned,Yes,75,4316,Price,"Price too high"
6284-AHOOQ,0,22,None,Yes,46.11,Yes,"Fiber Optic",27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.5,1910.6,0,0,1014.42,2925.02,Avenal,93204,35.916943,-120.129921,"14,697",Male,71,No,0,1,Churned,Yes,71,5014,Other,"Don't know"
2460-FPSYH,0,40,None,No,0,No,Cable,6,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",55.8,2109.35,0,80,0,2189.35,Exeter,93221,36.301689,-119.018233,"13,333",Female,72,No,0,1,Churned,Yes,90,4272,Attitude,"Attitude of support person"
5028-HTLJB,0,1,"Offer E",Yes,19.87,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.05,20.05,0,0,19.87,39.92,"New Cuyama",93254,34.956577,-119.750142,798,Male,69,No,0,1,Churned,Yes,91,3491,Price,"Long distance charges"
0875-CABNR,0,10,None,Yes,16.85,No,"Fiber Optic",30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",84.6,865.55,0,0,168.5,1034.05,"San Luis Obispo",93401,35.233745,-120.626442,"27,047",Female,70,No,0,3,Churned,Yes,94,3320,Attitude,"Attitude of support person"
6982-UQZLY,1,1,"Offer E",Yes,22.86,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.85,20.85,0,0,22.86,43.71,"Los Alamos",93440,34.758699,-120.275839,"1,328",Female,80,Yes,0,3,Churned,Yes,90,3817,Attitude,"Attitude of support person"
0193-ESZXP,1,58,None,Yes,16.94,No,"Fiber Optic",19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",105.5,6205.5,0,0,982.52,7188.02,Oceano,93445,35.059695,-120.604741,"7,435",Female,73,Yes,0,1,Churned,Yes,91,5067,Attitude,"Attitude of support person"
4369-HTUIF,0,6,"Offer E",Yes,29.41,No,"Fiber Optic",30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.15,503.6,0,0,176.46,680.06,"Pismo Beach",93449,35.165668,-120.655842,"8,564",Male,73,No,0,2,Churned,Yes,90,5831,Attitude,"Attitude of service provider"
5287-QWLKY,1,71,None,Yes,44.66,Yes,"Fiber Optic",8,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",105.1,7548.1,0,0,3170.86,10718.96,"Big Pine",93513,37.245505,-118.062943,"1,826",Male,79,Yes,0,1,Churned,Yes,66,5725,Attitude,"Attitude of support person"
1891-UAWWU,1,20,None,Yes,4.77,Yes,"Fiber Optic",17,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",90.8,1951,0,0,95.4,2046.4,Johannesburg,93528,35.363339,-117.637641,207,Female,79,Yes,0,1,Churned,Yes,87,2312,Competitor,"Competitor had better devices"
3096-JRDSO,5,27,"Offer C",Yes,10.19,Yes,"Fiber Optic",27,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.3,2867.75,0,0,275.13,3142.88,Fallbrook,92028,33.362575,-117.299644,"42,239",Female,73,Yes,0,1,Churned,Yes,75,3444,Competitor,"Competitor made better offer"
2398-YPMUR,2,13,None,Yes,37.86,No,"Fiber Optic",19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",70.15,916.75,0,90,492.18,1498.93,Dinuba,93618,36.523619,-119.386868,"24,206",Female,77,Yes,0,2,Churned,Yes,85,5101,Other,"Poor expertise of online support"
1265-XTECC,5,68,None,Yes,1.98,Yes,"Fiber Optic",19,Yes,Yes,No,No,No,Yes,No,Yes,"One Year",Yes,"Credit Card",96.55,6581.9,0,0,134.64,6716.54,Madera,93638,37.004068,-119.930027,"49,247",Female,68,Yes,0,1,Churned,Yes,86,5957,Attitude,"Attitude of service provider"
4871-JTKJF,0,1,None,Yes,31.13,No,"Fiber Optic",5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.65,69.65,0,0,31.13,100.78,Selma,93662,36.545322,-119.642281,"26,213",Female,70,No,0,3,Churned,Yes,82,4741,Attitude,"Attitude of service provider"
1415-YFWLT,0,1,"Offer E",Yes,30.23,No,"Fiber Optic",30,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.3,89.3,0,0,30.23,119.53,"Shaver Lake",93664,37.223,-119.001021,642,Female,68,No,0,1,Churned,Yes,85,3067,Competitor,"Competitor had better devices"
3500-RMZLT,0,15,None,Yes,19.11,No,"Fiber Optic",8,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,"Credit Card",96.3,1426.75,0,150,286.65,1863.4,Fresno,93702,36.739385,-119.753649,"47,999",Female,76,No,0,1,Churned,Yes,72,2933,Attitude,"Attitude of support person"
2642-DTVCO,0,9,"Offer E",Yes,12.18,Yes,"Fiber Optic",6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,"Bank Withdrawal",85.05,746.5,0,30,109.62,886.12,Chualar,93925,36.596271,-121.442274,"1,140",Male,68,No,0,3,Churned,Yes,74,5095,Attitude,"Attitude of service provider"
1363-TXLSL,0,1,"Offer E",Yes,39.1,No,"Fiber Optic",27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.3,70.3,0,0,39.1,109.4,"San Lucas",93954,36.125529,-120.864443,521,Male,80,Yes,0,1,Churned,Yes,91,4962,Competitor,"Competitor had better devices"
7136-RVDTZ,0,70,None,No,0,No,DSL,20,No,No,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",45.25,3264.45,0,0,0,3264.45,"Portola Valley",94028,37.369709,-122.215844,"6,601",Male,79,No,0,2,Churned,Yes,90,5824,Attitude,"Attitude of service provider"
